control;ano;quantidade_kg;type
brancaserosadas_prosecco;1973;0;processamento_viniferas
brancaserosadas_redveltliner;1973;0;processamento_viniferas
brancaserosadas_rieslingitalico;1973;402329;processamento_viniferas
brancaserosadas_rieslingrenano;1973;0;processamento_viniferas
brancaserosadas_sauvignonblanc_2;1973;12886;processamento_viniferas
brancaserosadas_sauvignongris;1973;0;processamento_viniferas
brancaserosadas_searanova;1973;0;processamento_viniferas
brancaserosadas_semillon;1973;20447;processamento_viniferas
brancaserosadas_schonburger;1973;0;processamento_viniferas
brancaserosadas_sylvaner;1973;0;processamento_viniferas
brancaserosadas_tocaifriulano;1973;0;processamento_viniferas
brancaserosadas_trebbiano;1973;5722394;processamento_viniferas
brancaserosadas_trebbianotoscano;1973;0;processamento_viniferas
brancaserosadas_verdea;1973;1864;processamento_viniferas
brancaserosadas_verdelho;1973;0;processamento_viniferas
brancaserosadas_verdiso;1973;0;processamento_viniferas
brancaserosadas_vermentino;1973;6153;processamento_viniferas
brancaserosadas_vernaccia;1973;65995;processamento_viniferas
brancaserosadas_viogner;1973;0;processamento_viniferas
brancaserosadas_viognier;1973;0;processamento_viniferas
brancaserosadas_outras_3;1973;334680;processamento_viniferas
tintas;1974;17457849;processamento_viniferas
tintas_alicantebouschet;1974;0;processamento_viniferas
tintas_ancelota;1974;0;processamento_viniferas
tintas_aramon;1974;0;processamento_viniferas
tintas_alfrocheiro;1974;0;processamento_viniferas
tintas_arinarnoa;1974;0;processamento_viniferas
tintas_aspirantbouschet;1974;0;processamento_viniferas
tintas_barbera;1974;8334170;processamento_viniferas
tintas_bonarda;1974;1888558;processamento_viniferas
tintas_cabernetfranc;1974;2909343;processamento_viniferas
tintas_cabernetsauvignon;1974;0;processamento_viniferas
tintas_caladoc;1974;0;processamento_viniferas
tintas_campanario;1974;0;processamento_viniferas
tintas_canaiolo;1974;372657;processamento_viniferas
tintas_carignan;1974;4535;processamento_viniferas
tintas_carmenere;1974;33114;processamento_viniferas
tintas_castelao;1974;0;processamento_viniferas
tintas_corvina;1974;0;processamento_viniferas
tintas_croatina;1974;0;processamento_viniferas
tintas_cinsaut;1974;0;processamento_viniferas
tintas_domfelder;1974;0;processamento_viniferas
tintas_dolcetto;1974;0;processamento_viniferas
tintas_durif;1974;0;processamento_viniferas
tintas_egiodola;1974;0;processamento_viniferas
tintas_ekigaina;1974;0;processamento_viniferas
tintas_festival_sugraone;1974;0;processamento_viniferas
tintas_franconia;1974;0;processamento_viniferas
tintas_freisa;1974;713;processamento_viniferas
tintas_gamaystromain;1974;0;processamento_viniferas
tintas_gamaybeaujolais;1974;0;processamento_viniferas
tintas_granoir;1974;0;processamento_viniferas
tintas_grenache;1974;19945;processamento_viniferas
tintas_jaen;1974;0;processamento_viniferas
tintas_lagrein;1974;0;processamento_viniferas
tintas_lambrusco;1974;0;processamento_viniferas
tintas_malbec;1974;6167;processamento_viniferas
tintas_marzemina;1974;136790;processamento_viniferas
tintas_merlot;1974;1050036;processamento_viniferas
tintas_marselan;1974;0;processamento_viniferas
tintas_misturadeuvasviniferastinto;1974;0;processamento_viniferas
tintas_molinera;1974;0;processamento_viniferas
tintas_montepulciano;1974;0;processamento_viniferas
tintas_moscatobailey;1974;0;processamento_viniferas
tintas_napagamay;1974;0;processamento_viniferas
tintas_nebbiolo;1974;0;processamento_viniferas
tintas_petitverdot;1974;0;processamento_viniferas
tintas_petitesirah;1974;0;processamento_viniferas
tintas_pinotage;1974;0;processamento_viniferas
tintas_pinotnoir;1974;18178;processamento_viniferas
tintas_pinotsaintgeorge;1974;0;processamento_viniferas
tintas_piriquita;1974;0;processamento_viniferas
tintas_primitivo;1974;0;processamento_viniferas
tintas_rebo;1974;0;processamento_viniferas
tintas_refosco;1974;0;processamento_viniferas
tintas_roinella;1974;0;processamento_viniferas
tintas_rubycabernet;1974;0;processamento_viniferas
tintas_sangiovese;1974;59834;processamento_viniferas
tintas_saperavi;1974;0;processamento_viniferas
tintas_sira_falsa;1974;2623809;processamento_viniferas
tintas_tannat;1974;0;processamento_viniferas
tintas_tempranillo;1974;0;processamento_viniferas
tintas_teroldego;1974;0;processamento_viniferas
tintas_torrontes;1974;0;processamento_viniferas
tintas_tintabarroca;1974;0;processamento_viniferas
tintas_tintaroriz;1974;0;processamento_viniferas
tintas_tourigafrancesa;1974;0;processamento_viniferas
tintas_touriganacional;1974;0;processamento_viniferas
tintas_tintamadeira;1974;0;processamento_viniferas
tintas_tintoria;1974;0;processamento_viniferas
tintas_trincdeira;1974;0;processamento_viniferas
tintas_trousseau;1974;0;processamento_viniferas
tintas_zinfael;1974;0;processamento_viniferas
tintas_outras1;1974;0;processamento_viniferas
brancaserosadas;1974;25625874;processamento_viniferas
brancaserosadas_aliatico;1974;0;processamento_viniferas
brancaserosadas_aligote;1974;618;processamento_viniferas
brancaserosadas_altesse;1974;0;processamento_viniferas
brancaserosadas_alvarinho;1974;0;processamento_viniferas
brancaserosadas_arriloba;1974;0;processamento_viniferas
brancaserosadas_auxerrois;1974;0;processamento_viniferas
brancaserosadas_burger;1974;0;processamento_viniferas
brancaserosadas_chardonnay;1974;0;processamento_viniferas
brancaserosadas_chasselas;1974;0;processamento_viniferas
brancaserosadas_cheninblanc;1974;0;processamento_viniferas
brancaserosadas_clairette_1;1974;116154;processamento_viniferas
brancaserosadas_colombard;1974;0;processamento_viniferas
brancaserosadas_flora;1974;0;processamento_viniferas
brancaserosadas_garganega;1974;0;processamento_viniferas
brancaserosadas_gewurztraminer;1974;0;processamento_viniferas
brancaserosadas_gouveio;1974;0;processamento_viniferas
brancaserosadas_grosmanseng;1974;0;processamento_viniferas
brancaserosadas_italia_pirovano65_pe;1974;0;processamento_viniferas
brancaserosadas_maccabeo;1974;0;processamento_viniferas
brancaserosadas_malvasia;1974;795847;processamento_viniferas
brancaserosadas_malvasiaamarela;1974;0;processamento_viniferas
brancaserosadas_malvasiabianca;1974;0;processamento_viniferas
brancaserosadas_malvasiachianti;1974;0;processamento_viniferas
brancaserosadas_malvasiaverde;1974;0;processamento_viniferas
brancaserosadas_malvasiadicaia;1974;0;processamento_viniferas
brancaserosadas_malvasiaistriana;1974;0;processamento_viniferas
brancaserosadas_misturadeuvasviniferas;1974;0;processamento_viniferas
brancaserosadas_misturadeuvasviniferas;1974;0;processamento_viniferas
brancaserosadas_moscato_branco;1974;10348989;processamento_viniferas
brancaserosadas_moscatocanelli;1974;0;processamento_viniferas
brancaserosadas_moscatogiallo;1974;0;processamento_viniferas
brancaserosadas_moscatonazareno;1974;0;processamento_viniferas
brancaserosadas_moscatobiancor2;1974;0;processamento_viniferas
brancaserosadas_moscatodealexaria;1974;0;processamento_viniferas
brancaserosadas_moscatorosado;1974;0;processamento_viniferas
brancaserosadas_muscatapetitsgrains;1974;0;processamento_viniferas
brancaserosadas_mullerthurgau;1974;0;processamento_viniferas
brancaserosadas_muscadelle;1974;0;processamento_viniferas
brancaserosadas_ora;1974;0;processamento_viniferas
brancaserosadas_palomino;1974;0;processamento_viniferas
brancaserosadas_petitmanseng;1974;0;processamento_viniferas
brancaserosadas_peverella;1974;1596138;processamento_viniferas
brancaserosadas_pinotblanc;1974;0;processamento_viniferas
brancaserosadas_pinotgris;1974;0;processamento_viniferas
brancaserosadas_prosecco;1974;0;processamento_viniferas
brancaserosadas_redveltliner;1974;0;processamento_viniferas
brancaserosadas_rieslingitalico;1974;1413722;processamento_viniferas
brancaserosadas_rieslingrenano;1974;0;processamento_viniferas
brancaserosadas_sauvignonblanc_2;1974;71812;processamento_viniferas
brancaserosadas_sauvignongris;1974;0;processamento_viniferas
brancaserosadas_searanova;1974;0;processamento_viniferas
brancaserosadas_semillon;1974;91675;processamento_viniferas
brancaserosadas_schonburger;1974;0;processamento_viniferas
brancaserosadas_sylvaner;1974;0;processamento_viniferas
brancaserosadas_tocaifriulano;1974;0;processamento_viniferas
brancaserosadas_trebbiano;1974;10863544;processamento_viniferas
brancaserosadas_trebbianotoscano;1974;0;processamento_viniferas
brancaserosadas_verdea;1974;3216;processamento_viniferas
brancaserosadas_verdelho;1974;0;processamento_viniferas
brancaserosadas_verdiso;1974;0;processamento_viniferas
brancaserosadas_vermentino;1974;8954;processamento_viniferas
brancaserosadas_vernaccia;1974;114553;processamento_viniferas
brancaserosadas_viogner;1974;0;processamento_viniferas
brancaserosadas_viognier;1974;0;processamento_viniferas
brancaserosadas_outras_3;1974;200652;processamento_viniferas
tintas;1975;22593885;processamento_viniferas
tintas_alicantebouschet;1975;0;processamento_viniferas
tintas_ancelota;1975;0;processamento_viniferas
tintas_aramon;1975;0;processamento_viniferas
tintas_alfrocheiro;1975;0;processamento_viniferas
tintas_arinarnoa;1975;0;processamento_viniferas
tintas_aspirantbouschet;1975;0;processamento_viniferas
tintas_barbera;1975;9017873;processamento_viniferas
tintas_bonarda;1975;2564146;processamento_viniferas
tintas_cabernetfranc;1975;4262538;processamento_viniferas
tintas_cabernetsauvignon;1975;0;processamento_viniferas
tintas_caladoc;1975;0;processamento_viniferas
tintas_campanario;1975;0;processamento_viniferas
tintas_canaiolo;1975;730961;processamento_viniferas
tintas_carignan;1975;0;processamento_viniferas
tintas_carmenere;1975;54120;processamento_viniferas
tintas_castelao;1975;0;processamento_viniferas
tintas_corvina;1975;0;processamento_viniferas
tintas_croatina;1975;0;processamento_viniferas
tintas_cinsaut;1975;0;processamento_viniferas
tintas_domfelder;1975;0;processamento_viniferas
tintas_dolcetto;1975;0;processamento_viniferas
tintas_durif;1975;0;processamento_viniferas
tintas_egiodola;1975;0;processamento_viniferas
tintas_ekigaina;1975;0;processamento_viniferas
tintas_festival_sugraone;1975;0;processamento_viniferas
tintas_franconia;1975;0;processamento_viniferas
tintas_freisa;1975;1713;processamento_viniferas
tintas_gamaystromain;1975;3498;processamento_viniferas
tintas_gamaybeaujolais;1975;0;processamento_viniferas
tintas_granoir;1975;3056;processamento_viniferas
tintas_grenache;1975;30867;processamento_viniferas
tintas_jaen;1975;0;processamento_viniferas
tintas_lagrein;1975;0;processamento_viniferas
tintas_lambrusco;1975;0;processamento_viniferas
tintas_malbec;1975;2012;processamento_viniferas
tintas_marzemina;1975;132188;processamento_viniferas
tintas_merlot;1975;1409406;processamento_viniferas
tintas_marselan;1975;0;processamento_viniferas
tintas_misturadeuvasviniferastinto;1975;0;processamento_viniferas
tintas_molinera;1975;0;processamento_viniferas
tintas_montepulciano;1975;0;processamento_viniferas
tintas_moscatobailey;1975;0;processamento_viniferas
tintas_napagamay;1975;0;processamento_viniferas
tintas_nebbiolo;1975;0;processamento_viniferas
tintas_petitverdot;1975;0;processamento_viniferas
tintas_petitesirah;1975;0;processamento_viniferas
tintas_pinotage;1975;0;processamento_viniferas
tintas_pinotnoir;1975;14724;processamento_viniferas
tintas_pinotsaintgeorge;1975;0;processamento_viniferas
tintas_piriquita;1975;0;processamento_viniferas
tintas_primitivo;1975;0;processamento_viniferas
tintas_rebo;1975;0;processamento_viniferas
tintas_refosco;1975;0;processamento_viniferas
tintas_roinella;1975;0;processamento_viniferas
tintas_rubycabernet;1975;0;processamento_viniferas
tintas_sangiovese;1975;63279;processamento_viniferas
tintas_saperavi;1975;0;processamento_viniferas
tintas_sira_falsa;1975;4303504;processamento_viniferas
tintas_tannat;1975;0;processamento_viniferas
tintas_tempranillo;1975;0;processamento_viniferas
tintas_teroldego;1975;0;processamento_viniferas
tintas_torrontes;1975;0;processamento_viniferas
tintas_tintabarroca;1975;0;processamento_viniferas
tintas_tintaroriz;1975;0;processamento_viniferas
tintas_tourigafrancesa;1975;0;processamento_viniferas
tintas_touriganacional;1975;0;processamento_viniferas
tintas_tintamadeira;1975;0;processamento_viniferas
tintas_tintoria;1975;0;processamento_viniferas
tintas_trincdeira;1975;0;processamento_viniferas
tintas_trousseau;1975;0;processamento_viniferas
tintas_zinfael;1975;0;processamento_viniferas
tintas_outras1;1975;0;processamento_viniferas
brancaserosadas;1975;29361700;processamento_viniferas
brancaserosadas_aliatico;1975;0;processamento_viniferas
brancaserosadas_aligote;1975;5009;processamento_viniferas
brancaserosadas_altesse;1975;0;processamento_viniferas
brancaserosadas_alvarinho;1975;0;processamento_viniferas
brancaserosadas_arriloba;1975;0;processamento_viniferas
brancaserosadas_auxerrois;1975;0;processamento_viniferas
brancaserosadas_burger;1975;0;processamento_viniferas
brancaserosadas_chardonnay;1975;0;processamento_viniferas
brancaserosadas_chasselas;1975;0;processamento_viniferas
brancaserosadas_cheninblanc;1975;0;processamento_viniferas
brancaserosadas_clairette_1;1975;139266;processamento_viniferas
brancaserosadas_colombard;1975;0;processamento_viniferas
brancaserosadas_flora;1975;0;processamento_viniferas
brancaserosadas_garganega;1975;0;processamento_viniferas
brancaserosadas_gewurztraminer;1975;0;processamento_viniferas
brancaserosadas_gouveio;1975;0;processamento_viniferas
brancaserosadas_grosmanseng;1975;0;processamento_viniferas
brancaserosadas_italia_pirovano65_pe;1975;0;processamento_viniferas
brancaserosadas_maccabeo;1975;0;processamento_viniferas
brancaserosadas_malvasia;1975;1405733;processamento_viniferas
brancaserosadas_malvasiaamarela;1975;0;processamento_viniferas
brancaserosadas_malvasiabianca;1975;0;processamento_viniferas
brancaserosadas_malvasiachianti;1975;0;processamento_viniferas
brancaserosadas_malvasiaverde;1975;0;processamento_viniferas
brancaserosadas_malvasiadicaia;1975;0;processamento_viniferas
brancaserosadas_malvasiaistriana;1975;0;processamento_viniferas
brancaserosadas_misturadeuvasviniferas;1975;0;processamento_viniferas
brancaserosadas_misturadeuvasviniferas;1975;0;processamento_viniferas
brancaserosadas_moscato_branco;1975;8716599;processamento_viniferas
brancaserosadas_moscatocanelli;1975;0;processamento_viniferas
brancaserosadas_moscatogiallo;1975;0;processamento_viniferas
brancaserosadas_moscatonazareno;1975;0;processamento_viniferas
brancaserosadas_moscatobiancor2;1975;0;processamento_viniferas
brancaserosadas_moscatodealexaria;1975;0;processamento_viniferas
brancaserosadas_moscatorosado;1975;0;processamento_viniferas
brancaserosadas_muscatapetitsgrains;1975;0;processamento_viniferas
brancaserosadas_mullerthurgau;1975;0;processamento_viniferas
brancaserosadas_muscadelle;1975;0;processamento_viniferas
brancaserosadas_ora;1975;0;processamento_viniferas
brancaserosadas_palomino;1975;715;processamento_viniferas
brancaserosadas_petitmanseng;1975;0;processamento_viniferas
brancaserosadas_peverella;1975;2648598;processamento_viniferas
brancaserosadas_pinotblanc;1975;479;processamento_viniferas
brancaserosadas_pinotgris;1975;0;processamento_viniferas
brancaserosadas_prosecco;1975;0;processamento_viniferas
brancaserosadas_redveltliner;1975;0;processamento_viniferas
brancaserosadas_rieslingitalico;1975;1549553;processamento_viniferas
brancaserosadas_rieslingrenano;1975;0;processamento_viniferas
brancaserosadas_sauvignonblanc_2;1975;43487;processamento_viniferas
brancaserosadas_sauvignongris;1975;0;processamento_viniferas
brancaserosadas_searanova;1975;0;processamento_viniferas
brancaserosadas_semillon;1975;99569;processamento_viniferas
brancaserosadas_schonburger;1975;0;processamento_viniferas
brancaserosadas_sylvaner;1975;0;processamento_viniferas
brancaserosadas_tocaifriulano;1975;0;processamento_viniferas
brancaserosadas_trebbiano;1975;14335368;processamento_viniferas
brancaserosadas_trebbianotoscano;1975;0;processamento_viniferas
brancaserosadas_verdea;1975;4264;processamento_viniferas
