pais;ano;quantidade_valor;quantidade_kg;type
brasil;2003;0;0;importacao_espumantes
bulgaria;2003;0;0;importacao_espumantes
canada;2003;0;0;importacao_espumantes
chile;2003;39459;16200;importacao_espumantes
croacia;2003;0;0;importacao_espumantes
cuba;2003;0;0;importacao_espumantes
emirados arabes unidos;2003;0;0;importacao_espumantes
eslovênia;2003;0;0;importacao_espumantes
espanha;2003;549223;164545;importacao_espumantes
estados unidos;2003;9100;1575;importacao_espumantes
franca;2003;7444348;965033;importacao_espumantes
georgia;2003;0;0;importacao_espumantes
granada;2003;0;0;importacao_espumantes
grecia;2003;0;0;importacao_espumantes
hong kong;2003;0;0;importacao_espumantes
hungria;2003;1165;387;importacao_espumantes
ionesia;2003;0;0;importacao_espumantes
irlaa;2003;0;0;importacao_espumantes
israel;2003;6233;1890;importacao_espumantes
italia;2003;2627321;1209558;importacao_espumantes
luxemburgo;2003;0;0;importacao_espumantes
mexico;2003;0;0;importacao_espumantes
moldavia;2003;0;0;importacao_espumantes
nova zelaia;2003;0;0;importacao_espumantes
paises baixos;2003;0;0;importacao_espumantes
panama;2003;0;0;importacao_espumantes
peru;2003;0;0;importacao_espumantes
portugal;2003;57304;17170;importacao_espumantes
reino unido;2003;0;0;importacao_espumantes
romênia;2003;0;0;importacao_espumantes
suica;2003;0;0;importacao_espumantes
tunisia;2003;0;0;importacao_espumantes
ucrania;2003;0;0;importacao_espumantes
uruguai;2003;5100;1722;importacao_espumantes
nao consta na tabela;2003;0;0;importacao_espumantes
nao declarados;2003;0;0;importacao_espumantes
outros;2003;0;0;importacao_espumantes
africa do sul;2004;259;59;importacao_espumantes
alemanha;2004;77735;22785;importacao_espumantes
argentina;2004;2760067;1008169;importacao_espumantes
australia;2004;6507;1310;importacao_espumantes
austria;2004;0;0;importacao_espumantes
bermudas;2004;0;0;importacao_espumantes
bahamas;2004;0;0;importacao_espumantes
belgica;2004;0;0;importacao_espumantes
brasil;2004;17451;5357;importacao_espumantes
bulgaria;2004;0;0;importacao_espumantes
canada;2004;0;0;importacao_espumantes
chile;2004;48350;25920;importacao_espumantes
croacia;2004;0;0;importacao_espumantes
cuba;2004;0;0;importacao_espumantes
emirados arabes unidos;2004;0;0;importacao_espumantes
eslovênia;2004;0;0;importacao_espumantes
espanha;2004;660360;209973;importacao_espumantes
estados unidos;2004;0;0;importacao_espumantes
franca;2004;6768485;746383;importacao_espumantes
georgia;2004;0;0;importacao_espumantes
granada;2004;0;0;importacao_espumantes
grecia;2004;0;0;importacao_espumantes
hong kong;2004;0;0;importacao_espumantes
hungria;2004;1775;657;importacao_espumantes
ionesia;2004;0;0;importacao_espumantes
irlaa;2004;0;0;importacao_espumantes
israel;2004;5346;1935;importacao_espumantes
italia;2004;2850765;1033793;importacao_espumantes
luxemburgo;2004;0;0;importacao_espumantes
mexico;2004;0;0;importacao_espumantes
moldavia;2004;0;0;importacao_espumantes
nova zelaia;2004;0;0;importacao_espumantes
paises baixos;2004;0;0;importacao_espumantes
panama;2004;0;0;importacao_espumantes
peru;2004;0;0;importacao_espumantes
portugal;2004;99071;30305;importacao_espumantes
reino unido;2004;0;0;importacao_espumantes
romênia;2004;0;0;importacao_espumantes
suica;2004;0;0;importacao_espumantes
tunisia;2004;0;0;importacao_espumantes
ucrania;2004;0;0;importacao_espumantes
uruguai;2004;1440;180;importacao_espumantes
nao consta na tabela;2004;0;0;importacao_espumantes
nao declarados;2004;0;0;importacao_espumantes
outros;2004;0;0;importacao_espumantes
africa do sul;2005;2320;520;importacao_espumantes
alemanha;2005;5487;888;importacao_espumantes
argentina;2005;2943342;1135922;importacao_espumantes
australia;2005;7594;1125;importacao_espumantes
austria;2005;0;0;importacao_espumantes
bermudas;2005;0;0;importacao_espumantes
bahamas;2005;0;0;importacao_espumantes
belgica;2005;0;0;importacao_espumantes
brasil;2005;33151;9801;importacao_espumantes
bulgaria;2005;0;0;importacao_espumantes
canada;2005;0;0;importacao_espumantes
chile;2005;92150;38290;importacao_espumantes
croacia;2005;0;0;importacao_espumantes
cuba;2005;0;0;importacao_espumantes
emirados arabes unidos;2005;0;0;importacao_espumantes
eslovênia;2005;0;0;importacao_espumantes
espanha;2005;767994;213074;importacao_espumantes
estados unidos;2005;6796;2808;importacao_espumantes
franca;2005;8295551;931767;importacao_espumantes
georgia;2005;0;0;importacao_espumantes
granada;2005;0;0;importacao_espumantes
grecia;2005;0;0;importacao_espumantes
hong kong;2005;0;0;importacao_espumantes
hungria;2005;0;0;importacao_espumantes
ionesia;2005;0;0;importacao_espumantes
irlaa;2005;0;0;importacao_espumantes
israel;2005;13263;4968;importacao_espumantes
italia;2005;2880464;1092021;importacao_espumantes
luxemburgo;2005;0;0;importacao_espumantes
mexico;2005;0;0;importacao_espumantes
moldavia;2005;0;0;importacao_espumantes
nova zelaia;2005;0;0;importacao_espumantes
paises baixos;2005;0;0;importacao_espumantes
panama;2005;0;0;importacao_espumantes
peru;2005;0;0;importacao_espumantes
portugal;2005;41905;10588;importacao_espumantes
reino unido;2005;0;0;importacao_espumantes
romênia;2005;0;0;importacao_espumantes
suica;2005;0;0;importacao_espumantes
tunisia;2005;0;0;importacao_espumantes
ucrania;2005;0;0;importacao_espumantes
uruguai;2005;372;193;importacao_espumantes
nao consta na tabela;2005;0;0;importacao_espumantes
nao declarados;2005;0;0;importacao_espumantes
outros;2005;3445;1043;importacao_espumantes
africa do sul;2006;1460;275;importacao_espumantes
alemanha;2006;8087;1170;importacao_espumantes
argentina;2006;4726606;1713270;importacao_espumantes
australia;2006;3248;675;importacao_espumantes
austria;2006;0;0;importacao_espumantes
bermudas;2006;0;0;importacao_espumantes
bahamas;2006;0;0;importacao_espumantes
belgica;2006;0;0;importacao_espumantes
brasil;2006;63088;16225;importacao_espumantes
bulgaria;2006;0;0;importacao_espumantes
canada;2006;0;0;importacao_espumantes
chile;2006;93696;29806;importacao_espumantes
croacia;2006;0;0;importacao_espumantes
cuba;2006;0;0;importacao_espumantes
emirados arabes unidos;2006;0;0;importacao_espumantes
eslovênia;2006;0;0;importacao_espumantes
espanha;2006;916775;250377;importacao_espumantes
estados unidos;2006;4419;1800;importacao_espumantes
franca;2006;11085410;1096043;importacao_espumantes
georgia;2006;0;0;importacao_espumantes
granada;2006;0;0;importacao_espumantes
grecia;2006;0;0;importacao_espumantes
hong kong;2006;0;0;importacao_espumantes
hungria;2006;0;0;importacao_espumantes
ionesia;2006;0;0;importacao_espumantes
irlaa;2006;0;0;importacao_espumantes
israel;2006;6382;2250;importacao_espumantes
italia;2006;4279286;1410249;importacao_espumantes
luxemburgo;2006;0;0;importacao_espumantes
mexico;2006;0;0;importacao_espumantes
moldavia;2006;0;0;importacao_espumantes
nova zelaia;2006;0;0;importacao_espumantes
paises baixos;2006;0;0;importacao_espumantes
panama;2006;0;0;importacao_espumantes
peru;2006;0;0;importacao_espumantes
portugal;2006;146528;35035;importacao_espumantes
reino unido;2006;0;0;importacao_espumantes
romênia;2006;0;0;importacao_espumantes
suica;2006;0;0;importacao_espumantes
tunisia;2006;0;0;importacao_espumantes
ucrania;2006;0;0;importacao_espumantes
uruguai;2006;51557;10755;importacao_espumantes
nao consta na tabela;2006;0;0;importacao_espumantes
nao declarados;2006;0;0;importacao_espumantes
outros;2006;27891;7389;importacao_espumantes
africa do sul;2007;1073;90;importacao_espumantes
alemanha;2007;11786;1980;importacao_espumantes
argentina;2007;1441196;556320;importacao_espumantes
australia;2007;7491;855;importacao_espumantes
austria;2007;0;0;importacao_espumantes
bermudas;2007;0;0;importacao_espumantes
bahamas;2007;0;0;importacao_espumantes
belgica;2007;0;0;importacao_espumantes
brasil;2007;22079;4092;importacao_espumantes
bulgaria;2007;0;0;importacao_espumantes
canada;2007;0;0;importacao_espumantes
chile;2007;159012;49400;importacao_espumantes
croacia;2007;0;0;importacao_espumantes
cuba;2007;0;0;importacao_espumantes
emirados arabes unidos;2007;0;0;importacao_espumantes
eslovênia;2007;0;0;importacao_espumantes
espanha;2007;1003934;254317;importacao_espumantes
estados unidos;2007;8865;3240;importacao_espumantes
franca;2007;10860013;1079332;importacao_espumantes
georgia;2007;0;0;importacao_espumantes
granada;2007;0;0;importacao_espumantes
grecia;2007;0;0;importacao_espumantes
hong kong;2007;0;0;importacao_espumantes
hungria;2007;0;0;importacao_espumantes
ionesia;2007;0;0;importacao_espumantes
irlaa;2007;0;0;importacao_espumantes
israel;2007;22638;5220;importacao_espumantes
italia;2007;4541086;1236636;importacao_espumantes
luxemburgo;2007;0;0;importacao_espumantes
mexico;2007;0;0;importacao_espumantes
moldavia;2007;0;0;importacao_espumantes
nova zelaia;2007;0;0;importacao_espumantes
paises baixos;2007;0;0;importacao_espumantes
panama;2007;0;0;importacao_espumantes
peru;2007;0;0;importacao_espumantes
portugal;2007;181318;38385;importacao_espumantes
reino unido;2007;0;0;importacao_espumantes
romênia;2007;0;0;importacao_espumantes
suica;2007;0;0;importacao_espumantes
tunisia;2007;0;0;importacao_espumantes
ucrania;2007;0;0;importacao_espumantes
uruguai;2007;20021;7807;importacao_espumantes
nao consta na tabela;2007;0;0;importacao_espumantes
nao declarados;2007;0;0;importacao_espumantes
outros;2007;42896;7338;importacao_espumantes
africa do sul;2008;30630;9212;importacao_espumantes
alemanha;2008;12516;1959;importacao_espumantes
argentina;2008;3094003;1015357;importacao_espumantes
australia;2008;3343;495;importacao_espumantes
austria;2008;6680;756;importacao_espumantes
bermudas;2008;0;0;importacao_espumantes
bahamas;2008;0;0;importacao_espumantes
belgica;2008;0;0;importacao_espumantes
brasil;2008;7645;1072;importacao_espumantes
bulgaria;2008;0;0;importacao_espumantes
canada;2008;0;0;importacao_espumantes
chile;2008;234038;84673;importacao_espumantes
croacia;2008;0;0;importacao_espumantes
cuba;2008;0;0;importacao_espumantes
emirados arabes unidos;2008;0;0;importacao_espumantes
eslovênia;2008;0;0;importacao_espumantes
espanha;2008;1179471;266955;importacao_espumantes
estados unidos;2008;34991;12417;importacao_espumantes
franca;2008;10773247;991608;importacao_espumantes
georgia;2008;0;0;importacao_espumantes
granada;2008;0;0;importacao_espumantes
grecia;2008;0;0;importacao_espumantes
hong kong;2008;0;0;importacao_espumantes
hungria;2008;0;0;importacao_espumantes
ionesia;2008;0;0;importacao_espumantes
irlaa;2008;0;0;importacao_espumantes
israel;2008;6912;1350;importacao_espumantes
italia;2008;4474690;1051675;importacao_espumantes
luxemburgo;2008;0;0;importacao_espumantes
mexico;2008;0;0;importacao_espumantes
moldavia;2008;0;0;importacao_espumantes
nova zelaia;2008;3921;315;importacao_espumantes
paises baixos;2008;0;0;importacao_espumantes
panama;2008;0;0;importacao_espumantes
peru;2008;0;0;importacao_espumantes
portugal;2008;273717;62471;importacao_espumantes
reino unido;2008;0;0;importacao_espumantes
romênia;2008;0;0;importacao_espumantes
suica;2008;0;0;importacao_espumantes
tunisia;2008;0;0;importacao_espumantes
ucrania;2008;0;0;importacao_espumantes
uruguai;2008;8372;1755;importacao_espumantes
nao consta na tabela;2008;0;0;importacao_espumantes
nao declarados;2008;0;0;importacao_espumantes
outros;2008;0;0;importacao_espumantes
africa do sul;2009;42463;10381;importacao_espumantes
alemanha;2009;8434;1170;importacao_espumantes
argentina;2009;2730102;894550;importacao_espumantes
australia;2009;2108;225;importacao_espumantes
austria;2009;0;0;importacao_espumantes
bermudas;2009;0;0;importacao_espumantes
bahamas;2009;0;0;importacao_espumantes
belgica;2009;0;0;importacao_espumantes
brasil;2009;0;0;importacao_espumantes
bulgaria;2009;0;0;importacao_espumantes
canada;2009;0;0;importacao_espumantes
chile;2009;165731;39533;importacao_espumantes
croacia;2009;0;0;importacao_espumantes
cuba;2009;0;0;importacao_espumantes
emirados arabes unidos;2009;0;0;importacao_espumantes
eslovênia;2009;0;0;importacao_espumantes
espanha;2009;1397582;388452;importacao_espumantes
estados unidos;2009;25952;7119;importacao_espumantes
franca;2009;11933677;1130768;importacao_espumantes
georgia;2009;0;0;importacao_espumantes
granada;2009;0;0;importacao_espumantes
grecia;2009;0;0;importacao_espumantes
hong kong;2009;0;0;importacao_espumantes
hungria;2009;0;0;importacao_espumantes
ionesia;2009;0;0;importacao_espumantes
irlaa;2009;0;0;importacao_espumantes
israel;2009;0;0;importacao_espumantes
italia;2009;2984665;693765;importacao_espumantes
luxemburgo;2009;0;0;importacao_espumantes
mexico;2009;0;0;importacao_espumantes
moldavia;2009;0;0;importacao_espumantes
nova zelaia;2009;5106;630;importacao_espumantes
paises baixos;2009;0;0;importacao_espumantes
panama;2009;0;0;importacao_espumantes
peru;2009;0;0;importacao_espumantes
portugal;2009;164404;31170;importacao_espumantes
reino unido;2009;0;0;importacao_espumantes
romênia;2009;0;0;importacao_espumantes
suica;2009;0;0;importacao_espumantes
tunisia;2009;0;0;importacao_espumantes
ucrania;2009;0;0;importacao_espumantes
uruguai;2009;10200;900;importacao_espumantes
nao consta na tabela;2009;0;0;importacao_espumantes
nao declarados;2009;0;0;importacao_espumantes
outros;2009;2665;972;importacao_espumantes
africa do sul;2010;37035;8121;importacao_espumantes
alemanha;2010;5753;1116;importacao_espumantes
argentina;2010;3583463;1086901;importacao_espumantes
australia;2010;0;0;importacao_espumantes
austria;2010;0;0;importacao_espumantes
bermudas;2010;0;0;importacao_espumantes
bahamas;2010;0;0;importacao_espumantes
belgica;2010;0;0;importacao_espumantes
brasil;2010;62570;468;importacao_espumantes
bulgaria;2010;0;0;importacao_espumantes
canada;2010;0;0;importacao_espumantes
chile;2010;243004;68562;importacao_espumantes
croacia;2010;0;0;importacao_espumantes
cuba;2010;0;0;importacao_espumantes
emirados arabes unidos;2010;0;0;importacao_espumantes
eslovênia;2010;0;0;importacao_espumantes
espanha;2010;1904476;512539;importacao_espumantes
estados unidos;2010;49664;11387;importacao_espumantes
franca;2010;17012302;1462949;importacao_espumantes
georgia;2010;0;0;importacao_espumantes
granada;2010;0;0;importacao_espumantes
grecia;2010;0;0;importacao_espumantes
hong kong;2010;0;0;importacao_espumantes
hungria;2010;0;0;importacao_espumantes
ionesia;2010;0;0;importacao_espumantes
irlaa;2010;0;0;importacao_espumantes
israel;2010;5467;1224;importacao_espumantes
italia;2010;4703738;1079836;importacao_espumantes
luxemburgo;2010;0;0;importacao_espumantes
mexico;2010;834;396;importacao_espumantes
moldavia;2010;0;0;importacao_espumantes
nova zelaia;2010;6858;720;importacao_espumantes
paises baixos;2010;0;0;importacao_espumantes
panama;2010;0;0;importacao_espumantes
peru;2010;0;0;importacao_espumantes
portugal;2010;326868;74184;importacao_espumantes
reino unido;2010;0;0;importacao_espumantes
romênia;2010;0;0;importacao_espumantes
suica;2010;0;0;importacao_espumantes
tunisia;2010;0;0;importacao_espumantes
ucrania;2010;0;0;importacao_espumantes
uruguai;2010;19080;5850;importacao_espumantes
nao consta na tabela;2010;0;0;importacao_espumantes
nao declarados;2010;0;0;importacao_espumantes
outros;2010;0;0;importacao_espumantes
africa do sul;2011;123099;20213;importacao_espumantes
alemanha;2011;8800;810;importacao_espumantes
argentina;2011;3818944;997492;importacao_espumantes
australia;2011;174;45;importacao_espumantes
austria;2011;0;0;importacao_espumantes
bermudas;2011;0;0;importacao_espumantes
bahamas;2011;0;0;importacao_espumantes
belgica;2011;0;0;importacao_espumantes
brasil;2011;52984;6210;importacao_espumantes
bulgaria;2011;0;0;importacao_espumantes
canada;2011;0;0;importacao_espumantes
chile;2011;248691;66639;importacao_espumantes
croacia;2011;0;0;importacao_espumantes
cuba;2011;0;0;importacao_espumantes
emirados arabes unidos;2011;0;0;importacao_espumantes
eslovênia;2011;0;0;importacao_espumantes
espanha;2011;3017324;831585;importacao_espumantes
estados unidos;2011;15458;4553;importacao_espumantes
franca;2011;20020633;1802575;importacao_espumantes
georgia;2011;0;0;importacao_espumantes
granada;2011;0;0;importacao_espumantes
grecia;2011;0;0;importacao_espumantes
hong kong;2011;0;0;importacao_espumantes
hungria;2011;0;0;importacao_espumantes
ionesia;2011;0;0;importacao_espumantes
irlaa;2011;0;0;importacao_espumantes
israel;2011;11627;990;importacao_espumantes
italia;2011;4966429;1137610;importacao_espumantes
luxemburgo;2011;0;0;importacao_espumantes
mexico;2011;0;0;importacao_espumantes
moldavia;2011;0;0;importacao_espumantes
nova zelaia;2011;861;135;importacao_espumantes
paises baixos;2011;0;0;importacao_espumantes
panama;2011;0;0;importacao_espumantes
peru;2011;0;0;importacao_espumantes
portugal;2011;317547;53756;importacao_espumantes
reino unido;2011;0;0;importacao_espumantes
romênia;2011;0;0;importacao_espumantes
suica;2011;0;0;importacao_espumantes
tunisia;2011;2091;870;importacao_espumantes
ucrania;2011;0;0;importacao_espumantes
uruguai;2011;932;135;importacao_espumantes
nao consta na tabela;2011;0;0;importacao_espumantes
nao declarados;2011;0;0;importacao_espumantes
outros;2011;0;0;importacao_espumantes
africa do sul;2012;133975;24954;importacao_espumantes
alemanha;2012;9975;1260;importacao_espumantes
argentina;2012;3985004;963574;importacao_espumantes
australia;2012;0;0;importacao_espumantes
